locus_tag,gene_name,accession,old_locus_tag,start,end,strand,gene_product,COG,uniprot,operon
WA5_RS00985,WA5_RS00985,NC_020519.1,WA5_0186,209207.0,209968.0,-,decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase,Function unknown,Q8NTW3,Op125
WA5_RS00990,WA5_RS00990,NC_020519.1,WA5_0187,209989.0,211455.0,-,FAD-binding oxidoreductase,Energy production and conversion,Q8NTW2,Op125
WA5_RS00995,WA5_RS00995,,,,,,,No COG annotation,,
WA5_RS01000,WA5_RS01000,,,,,,,No COG annotation,,
WA5_RS01005,WA5_RS01005,,,,,,,No COG annotation,,
WA5_RS01010,WA5_RS01010,,,,,,,No COG annotation,,
WA5_RS01015,WA5_RS01015,NC_020519.1,WA5_0192,213712.0,214110.0,+,GtrA family protein,Function unknown,,Op128
WA5_RS01020,WA5_RS01020,,,,,,,No COG annotation,,
WA5_RS01025,WA5_RS01025,NC_020519.1,WA5_0194,214527.0,215162.0,+,MOSC domain-containing protein,Function unknown,R0JM08,Op128
WA5_RS01030,WA5_RS01030,NC_020519.1,WA5_0195,215159.0,216091.0,-,glycosyltransferase family 2 protein,Function unknown,,Op129
WA5_RS01035,WA5_RS01035,NC_020519.1,WA5_0196,216113.0,216712.0,-,VOC family protein,Amino acid transport and metabolism,Q8NTV3,Op129
WA5_RS01040,WA5_RS01040,NC_020519.1,WA5_0197,217138.0,217929.0,-,ABC transporter ATP-binding protein,Carbohydrate transport and metabolism,Q8NTV2,Op130
WA5_RS01045,WA5_RS01045,NC_020519.1,WA5_0198,217940.0,218836.0,-,ABC transporter permease,Carbohydrate transport and metabolism,,Op130
WA5_RS01050,WA5_RS01050,NC_020519.1,WA5_0199,218979.0,220154.0,+,aminotransferase class V-fold PLP-dependent enzyme,Amino acid transport and metabolism,,Op131
WA5_RS01055,WA5_RS01055,NC_020519.1,WA5_0200,220151.0,221107.0,-,NAD(P)H-quinone oxidoreductase,Energy production and conversion,,Op132
WA5_RS01060,WA5_RS01060,,,,,,,No COG annotation,,
WA5_RS01070,WA5_RS01070,NC_020519.1,WA5_0202,221929.0,222210.0,+,(2Fe-2S)-binding protein,Energy production and conversion,R0JQL6,Op133
WA5_RS01075,WA5_RS01075,NC_020519.1,WA5_0203,222207.0,223694.0,-,sodium:alanine symporter family protein,Amino acid transport and metabolism,A0A0F6Z3P7,Op134
WA5_RS01080,WA5_RS01080,NC_020519.1,WA5_0204,224336.0,225247.0,+,type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein,Function unknown,,Op135
WA5_RS01085,WA5_RS01085,NC_020519.1,WA5_0205,225239.0,226312.0,-,ThiF family adenylyltransferase,Coenzyme transport and metabolism,A0A1Q3DLT5,Op136
WA5_RS01090,WA5_RS01090,NC_020519.1,WA5_0206,226309.0,226767.0,-,molybdenum cofactor biosynthesis protein MoaE,Coenzyme transport and metabolism,Q8NTU3,Op136
WA5_RS01095,WA5_RS01095,NC_020519.1,WA5_0207,226757.0,227218.0,-,MogA/MoaB family molybdenum cofactor biosynthesis protein,Coenzyme transport and metabolism,,Op136
WA5_RS01100,moaC,NC_020519.1,WA5_0208,227215.0,227685.0,-,cyclic pyranopterin monophosphate synthase MoaC,Coenzyme transport and metabolism,Q8NTU1,Op136
WA5_RS01105,WA5_RS01105,NC_020519.1,WA5_0209,227700.0,228884.0,-,molybdopterin molybdotransferase MoeA,Coenzyme transport and metabolism,,Op136
WA5_RS01110,WA5_RS01110,NC_020519.1,WA5_0210,228888.0,229727.0,-,molybdenum ABC transporter permease,Inorganic ion transport and metabolism,,Op136
WA5_RS01115,modA,NC_020519.1,WA5_0211,229708.0,230514.0,-,molybdate ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,Q8NTT8,Op136
WA5_RS01120,WA5_RS01120,NC_020519.1,WA5_0212,230674.0,230931.0,+,MoaD/ThiS family protein,Coenzyme transport and metabolism,R0JB83,Op137
WA5_RS01125,WA5_RS01125,NC_020519.1,WA5_0213,230928.0,231842.0,-,ABC transporter ATP-binding protein,Carbohydrate transport and metabolism,Q8NTT6,Op138
WA5_RS01130,WA5_RS01130,NC_020519.1,WA5_0214,231845.0,232267.0,-,phage holin family protein,Function unknown,Q8NTT5,Op138
WA5_RS01135,hisC,NC_020519.1,WA5_0215,232257.0,233282.0,-,histidinol-phosphate transaminase,Amino acid transport and metabolism,Q8NTT4,Op138
WA5_RS01150,WA5_RS01150,NC_020519.1,WA5_0216,233913.0,234821.0,+,DUF3800 domain-containing protein,Function unknown,Q8NTT3,Op139
WA5_RS01155,WA5_RS01155,,,,,,,No COG annotation,,
WA5_RS01160,WA5_RS01160,NC_020519.1,WA5_0218,235448.0,236212.0,-,LysR family transcriptional regulator,Transcription,Q8NTT1,Op141
WA5_RS01165,WA5_RS01165,NC_020519.1,WA5_0219,236326.0,237345.0,+,alcohol dehydrogenase,Energy production and conversion,Q8NTT0,Op142
WA5_RS01170,WA5_RS01170,NC_020519.1,WA5_0220,237345.0,238148.0,+,flavin monoamine oxidase family protein,Energy production and conversion,Q8NTS9,Op142
WA5_RS01175,mgtE,NC_020519.1,WA5_0221,238218.0,239528.0,+,magnesium transporter,Inorganic ion transport and metabolism,,Op143
WA5_RS01180,WA5_RS01180,NC_020519.1,WA5_0222,239935.0,241518.0,+,DASS family sodium-coupled anion symporter,Inorganic ion transport and metabolism,R0JB88,Op144
WA5_RS01190,WA5_RS01190,NC_020519.1,WA5_0223,241880.0,242902.0,-,prephenate dehydrogenase,Amino acid transport and metabolism,A0A0U4Y0R4,Op145
WA5_RS01195,WA5_RS01195,NC_020519.1,WA5_0224,242940.0,243434.0,+,tRNA adenosine deaminase-associated protein,Function unknown,A0A0S2T171,Op146
WA5_RS01200,tadA,NC_020519.1,WA5_0225,243434.0,243913.0,+,tRNA adenosine(34) deaminase TadA,Nucleotide transport and metabolism,R0HYK9,Op146
WA5_RS01205,WA5_RS01205,NC_020519.1,WA5_0226,244015.0,244218.0,+,CsbD family protein,Function unknown,R0JQN9,Op147
WA5_RS01215,WA5_RS01215,,,,,,,No COG annotation,,
WA5_RS01220,WA5_RS01220,NC_020519.1,WA5_0228,244902.0,247307.0,+,MMPL family transporter,Function unknown,Q8NTS1,Op149
WA5_RS01225,tgt,NC_020519.1,WA5_0229,247319.0,248575.0,+,tRNA guanosine(34) transglycosylase Tgt,"Translation, ribosomal structure and biogenesis",A0A7I8AS65,Op149
WA5_RS01230,WA5_RS01230,NC_020519.1,WA5_0230,248554.0,249306.0,-,queuosine precursor transporter,Function unknown,A0A0F6WPG3,Op150
WA5_RS01235,WA5_RS01235,NC_020519.1,WA5_0231,249428.0,250510.0,+,DUF1611 domain-containing protein,Coenzyme transport and metabolism,Q8NTR8,Op151
WA5_RS01240,WA5_RS01240,NC_020519.1,WA5_0232,250503.0,251942.0,+,ABC transporter ATP-binding protein/permease,Defense mechanisms,,Op152
WA5_RS01245,gluQRS,NC_020519.1,WA5_0233,251952.0,252833.0,+,tRNA glutamyl-Q(34) synthetase GluQRS,"Translation, ribosomal structure and biogenesis",Q8NTR6,Op152
WA5_RS01250,WA5_RS01250,NC_020519.1,WA5_0234,252827.0,253819.0,-,intradiol ring-cleavage dioxygenase,"Secondary metabolites biosynthesis, transport, and catabolism",Q8NTR5,Op153
WA5_RS01255,WA5_RS01255,NC_020519.1,WA5_0235,254326.0,255486.0,-,IS3 family transposase,"Replication, recombination and repair",,Op154
WA5_RS01260,WA5_RS01260,,,,,,,No COG annotation,,
WA5_RS01270,WA5_RS01270,NC_020519.1,WA5_0237,256599.0,257897.0,+,aspartate transaminase,Amino acid transport and metabolism,,Op155
WA5_RS01275,WA5_RS01275,NC_020519.1,WA5_0238,257900.0,258532.0,+,suppressor of fused domain protein,Function unknown,Q8NTR1,Op155
WA5_RS01280,WA5_RS01280,NC_020519.1,WA5_0239,258551.0,260878.0,+,DNA polymerase III subunit gamma and tau,"Replication, recombination and repair",Q8NTR0,Op155
WA5_RS01285,WA5_RS01285,NC_020519.1,WA5_0240,260987.0,261298.0,+,YbaB/EbfC family nucleoid-associated protein,Function unknown,R0JQQ3,Op156
WA5_RS01290,WA5_RS01290,NC_020519.1,WA5_0241,261402.0,262058.0,+,recombination protein RecR,"Replication, recombination and repair",A0A1Q6BWN5,Op157
WA5_RS01295,WA5_RS01295,NC_020519.1,WA5_0242,262543.0,263295.0,-,type 1 glutamine amidotransferase,Function unknown,A0A1Q3DM08,Op158
WA5_RS01300,WA5_RS01300,NC_020519.1,WA5_0243,263295.0,264566.0,-,Mur ligase family protein,Cell wall/membrane/envelope biogenesis,A0A1Q3DM17,Op158
WA5_RS01305,WA5_RS01305,NC_020519.1,WA5_0244,264596.0,265678.0,-,DNA polymerase III subunit epsilon,"Replication, recombination and repair",A0A1Q3DME8,Op158
WA5_RS01315,leuA,NC_020519.1,WA5_0245,266151.0,268001.0,-,2-isopropylmalate synthase,Amino acid transport and metabolism,P42455,Op159
WA5_RS01320,WA5_RS01320,NC_020519.1,WA5_0246,268255.0,269124.0,-,DMT family transporter,Amino acid transport and metabolism,P42459,Op160
WA5_RS01325,WA5_RS01325,NC_020519.1,WA5_0247,269371.0,270636.0,+,aspartate kinase,Amino acid transport and metabolism,R0HXZ6,Op161
WA5_RS01330,WA5_RS01330,NC_020519.1,WA5_0248,270660.0,271694.0,+,aspartate-semialdehyde dehydrogenase,Amino acid transport and metabolism,P0C1D8,Op161
WA5_RS01335,WA5_RS01335,,,,,,,No COG annotation,,
WA5_RS01340,WA5_RS01340,NC_020519.1,WA5_0250,273539.0,274120.0,-,RNA polymerase sigma factor,Transcription,Q8NTQ2,Op163
WA5_RS01345,WA5_RS01345,NC_020519.1,WA5_0251,274324.0,275874.0,+,catalase,Energy production and conversion,,Op164
WA5_RS01350,WA5_RS01350,NC_020519.1,WA5_0252,275954.0,276247.0,-,hypothetical protein,No COG annotation,,Op165
WA5_RS01355,WA5_RS01355,NC_020519.1,WA5_0253,276299.0,276754.0,-,Lrp/AsnC family transcriptional regulator,Transcription,Q8KUE6,Op166
WA5_RS01360,brnF,NC_020519.1,WA5_0254,276829.0,277584.0,+,branched-chain amino acid exporter BrnF,Amino acid transport and metabolism,H7C682,Op167
WA5_RS01365,brnE,NC_020519.1,WA5_0255,277581.0,277907.0,+,branched-chain amino acid exporter BrnE,Amino acid transport and metabolism,H7C692,Op167
WA5_RS01370,WA5_RS01370,NC_020519.1,WA5_0256,277984.0,278277.0,-,hypothetical protein,No COG annotation,,Op168
WA5_RS01375,WA5_RS01375,NC_020519.1,WA5_0257,278385.0,278732.0,-,metalloregulator ArsR/SmtB family transcription factor,Transcription,A0A6L2RCW4,Op169
WA5_RS01380,arsB,NC_020519.1,WA5_0258,278859.0,279896.0,+,ACR3 family arsenite efflux transporter,Inorganic ion transport and metabolism,,Op170
WA5_RS01385,WA5_RS01385,NC_020519.1,WA5_0259,279893.0,280282.0,+,low molecular weight phosphatase family protein,Signal transduction mechanisms,P0DKS8,Op170
WA5_RS01390,WA5_RS01390,NC_020519.1,WA5_0260,280346.0,280666.0,-,Na+/H+ antiporter subunit G,Inorganic ion transport and metabolism,A0A6M4Q2A1,Op171
WA5_RS16370,WA5_RS16370,,,,,,,No COG annotation,,
WA5_RS16375,WA5_RS16375,NC_020519.1,WA5_0262,280946.0,281401.0,-,monovalent cation/H+ antiporter subunit E,Inorganic ion transport and metabolism,Q8NTP0,Op171
WA5_RS01405,WA5_RS01405,NC_020519.1,WA5_0263,281401.0,282927.0,-,monovalent cation/H+ antiporter subunit D family protein,Energy production and conversion,,Op171
WA5_RS01410,WA5_RS01410,NC_020519.1,WA5_0264,282934.0,283317.0,-,cation:proton antiporter subunit C,Inorganic ion transport and metabolism,A0A6L2RCL0,Op171
WA5_RS01415,WA5_RS01415,NC_020519.1,WA5_0265,283314.0,286208.0,-,DUF4040 family protein,Energy production and conversion,,Op171
WA5_RS01420,WA5_RS01420,NC_020519.1,WA5_0266,286382.0,287860.0,+,YhgE/Pip domain-containing protein,Function unknown,,Op172
WA5_RS01425,WA5_RS01425,NC_020519.1,WA5_0267,287963.0,288829.0,-,DUF559 domain-containing protein,Function unknown,Q8NTN5,Op173
WA5_RS01430,WA5_RS01430,NC_020519.1,WA5_0268,289128.0,289796.0,-,response regulator transcription factor,Transcription,A0A7I8ATS8,Op174
WA5_RS01435,WA5_RS01435,NC_020519.1,WA5_0269,289774.0,291243.0,-,HAMP domain-containing histidine kinase,Signal transduction mechanisms,Q8NTN3,Op175
WA5_RS01440,WA5_RS01440,,,,,,,No COG annotation,,
WA5_RS01445,WA5_RS01445,NC_020519.1,WA5_0271,291800.0,292420.0,+,DedA family protein,Function unknown,,Op176
WA5_RS01455,WA5_RS01455,NC_020519.1,WA5_0272,292594.0,293502.0,-,metallophosphoesterase,Function unknown,,Op177
WA5_RS01460,WA5_RS01460,NC_020519.1,WA5_0273,293539.0,293994.0,+,GatB/YqeY domain-containing protein,Function unknown,A0A1Q6BK82,Op178
WA5_RS01465,WA5_RS01465,NC_020519.1,WA5_0274,294001.0,296388.0,-,transglycosylase domain-containing protein,Cell wall/membrane/envelope biogenesis,Q8NTM8,Op179
WA5_RS01470,whcA,NC_020519.1,WA5_0275,297055.0,297405.0,+,WhiB family transcriptional regulator WhcA,Transcription,A0A6M4Q2V7,Op180
WA5_RS01475,WA5_RS01475,NC_020519.1,WA5_0276,297631.0,297786.0,+,DUF4177 domain-containing protein,Function unknown,M1UCT3,Op181
WA5_RS01480,WA5_RS01480,NC_020519.1,WA5_0277,297792.0,298253.0,+,RidA family protein,"Translation, ribosomal structure and biogenesis",Q8NTM4,Op181
WA5_RS01485,WA5_RS01485,NC_020519.1,WA5_0278,298329.0,299684.0,-,MHS family MFS transporter,Amino acid transport and metabolism,Q8NTM3,Op182
WA5_RS01490,WA5_RS01490,NC_020519.1,WA5_0279,299723.0,301261.0,-,long-chain fatty acid--CoA ligase,Lipid transport and metabolism,Q8NTM2,Op182
WA5_RS01495,WA5_RS01495,NC_020519.1,WA5_0280,301509.0,301976.0,-,MarR family transcriptional regulator,Transcription,,Op183
WA5_RS01500,WA5_RS01500,NC_020519.1,WA5_0281,302167.0,303102.0,+,SDR family oxidoreductase,Lipid transport and metabolism,,Op184
WA5_RS01505,WA5_RS01505,NC_020519.1,WA5_0282,303133.0,304077.0,+,4-hydroxyphenyl-beta-ketoacyl-CoA hydrolase,Function unknown,Q8NTL9,Op184
WA5_RS01510,WA5_RS01510,NC_020519.1,WA5_0283,304070.0,305266.0,+,acyl-CoA dehydrogenase family protein,Lipid transport and metabolism,Q8NTL8,Op184
WA5_RS01515,WA5_RS01515,NC_020519.1,WA5_0284,305288.0,305761.0,+,MaoC family dehydratase,Lipid transport and metabolism,A0A0S2T1F6,Op184
WA5_RS01520,WA5_RS01520,NC_020519.1,WA5_0285,305876.0,306703.0,+,MBL fold metallo-hydrolase,Function unknown,,Op185
WA5_RS01525,WA5_RS01525,NC_020519.1,WA5_0286,306779.0,307462.0,-,Crp/Fnr family transcriptional regulator,Transcription,A0A172QQR7,Op186
WA5_RS01530,WA5_RS01530,,,,,,,No COG annotation,,
WA5_RS01535,nth,NC_020519.1,WA5_0288,307955.0,308737.0,+,endonuclease III,"Replication, recombination and repair",Q8NTL4,Op188
WA5_RS01540,WA5_RS01540,NC_020519.1,WA5_0289,308745.0,309305.0,+,TlpA family protein disulfide reductase,Energy production and conversion,Q8NTL3,Op188
WA5_RS01545,WA5_RS01545,NC_020519.1,WA5_0290,309298.0,310041.0,+,CoA pyrophosphatase,"Replication, recombination and repair",,Op188
WA5_RS01550,WA5_RS01550,NC_020519.1,WA5_0291,310132.0,311328.0,+,MarP family serine protease,"Post-translational modification, protein turnover, and chaperones",,Op189
WA5_RS01555,WA5_RS01555,NC_020519.1,WA5_0292,311896.0,312891.0,-,alpha/beta hydrolase,Function unknown,,Op190
WA5_RS01560,WA5_RS01560,NC_020519.1,WA5_0293,312906.0,313457.0,-,phage holin family protein,Function unknown,Q8NTK9,Op190
WA5_RS01565,WA5_RS01565,NC_020519.1,WA5_0294,313622.0,314464.0,-,HAD-IB family hydrolase,Amino acid transport and metabolism,,Op191
WA5_RS01570,WA5_RS01570,NC_020519.1,WA5_0295,314944.0,316005.0,+,CpaE-like family protein,"Cell cycle control, cell division, chromosome partitioning",,Op192
WA5_RS01575,WA5_RS01575,NC_020519.1,WA5_0297,316002.0,317135.0,+,TadA family conjugal transfer-associated ATPase,"Intracellular trafficking, secretion, and vesicular transport",,Op192
WA5_RS01580,WA5_RS01580,NC_020519.1,WA5_0296,317120.0,317896.0,+,type II secretion system F family protein,"Intracellular trafficking, secretion, and vesicular transport",,Op192
WA5_RS01585,WA5_RS01585,NC_020519.1,WA5_0298,317893.0,318468.0,+,type II secretion system F family protein,Cell motility,,Op192
WA5_RS01590,WA5_RS01590,NC_020519.1,WA5_0299,318492.0,318692.0,+,DUF4244 domain-containing protein,Function unknown,R0HY13,Op192
WA5_RS01595,WA5_RS01595,,,,,,,No COG annotation,,
WA5_RS01600,WA5_RS01600,NC_020519.1,WA5_0301,319039.0,319338.0,+,flp pilus-assembly TadE/G-like family protein,Function unknown,R0JQC2,Op192
WA5_RS01605,WA5_RS01605,NC_020519.1,WA5_0302,319333.0,321690.0,-,DEAD/DEAH box helicase,"Replication, recombination and repair",Q8NTK0,Op193
WA5_RS01610,WA5_RS01610,NC_020519.1,WA5_0303,322007.0,322210.0,+,cold-shock protein,Transcription,A0A0U4XQI0,Op194
WA5_RS01615,topA,NC_020519.1,WA5_0304,322910.0,325900.0,+,type I DNA topoisomerase,"Replication, recombination and repair",Q8NTJ8,Op195
WA5_RS01620,WA5_RS01620,NC_020519.1,WA5_0305,325919.0,326617.0,+,lysoplasmalogenase family protein,Function unknown,,Op195
WA5_RS01625,WA5_RS01625,NC_020519.1,WA5_0306,326692.0,328218.0,-,class III adenylate cyclase,Signal transduction mechanisms,,Op196
WA5_RS01630,WA5_RS01630,NC_020519.1,WA5_0307,328283.0,329542.0,+,DNA polymerase III subunit delta',"Replication, recombination and repair",A0A1Q6BK48,Op197
WA5_RS01640,WA5_RS01640,NC_020519.1,WA5_0308,329933.0,330379.0,+,SocA family protein,Function unknown,A0A516S5Q8,Op198
WA5_RS15945,WA5_RS15945,,,,,,,No COG annotation,,
WA5_RS01650,WA5_RS01650,NC_020519.1,WA5_0309,330973.0,331536.0,+,adenylate kinase,Nucleotide transport and metabolism,Q8NTJ2,Op200
WA5_RS01655,WA5_RS01655,NC_020519.1,WA5_0310,331552.0,332436.0,+,RluA family pseudouridine synthase,"Translation, ribosomal structure and biogenesis",Q8NTJ1,Op200
WA5_RS01660,WA5_RS01660,NC_020519.1,WA5_0311,332919.0,334565.0,+,glycoside hydrolase family 3 protein,Carbohydrate transport and metabolism,,Op201
WA5_RS16405,WA5_RS16405,NC_020519.1,WA5_0312,334516.0,334956.0,+,beta-glucosidase,Carbohydrate transport and metabolism,,Op202
WA5_RS01670,WA5_RS01670,NC_020519.1,WA5_0313,335009.0,336115.0,+,S-(hydroxymethyl)mycothiol dehydrogenase,Energy production and conversion,A0A516RVK8,Op203
WA5_RS01675,WA5_RS01675,NC_020519.1,WA5_0314,336116.0,336751.0,+,MBL fold metallo-hydrolase,Function unknown,,Op203
WA5_RS01680,WA5_RS01680,NC_020519.1,WA5_0315,336781.0,337452.0,+,SDR family oxidoreductase,Energy production and conversion,Q8NTI6,Op203
WA5_RS01685,WA5_RS01685,NC_020519.1,WA5_0316,337539.0,338771.0,+,MFS transporter,Amino acid transport and metabolism,Q8NTI5,Op204
WA5_RS01690,WA5_RS01690,NC_020519.1,WA5_0317,338793.0,339728.0,+,GDP-mannose 4%2C6-dehydratase,Cell wall/membrane/envelope biogenesis,A0A1Q3DMI4,Op204
WA5_RS01695,WA5_RS01695,NC_020519.1,WA5_0318,340192.0,340569.0,-,DUF2304 domain-containing protein,Function unknown,Q8NTI3,Op205
WA5_RS01700,WA5_RS01700,NC_020519.1,WA5_0319,340566.0,341276.0,-,glycosyltransferase family 2 protein,Cell wall/membrane/envelope biogenesis,,Op205
WA5_RS01705,WA5_RS01705,NC_020519.1,WA5_0320,341356.0,342378.0,+,hypothetical protein,"Replication, recombination and repair",A0A1Q3DMA4,Op206
WA5_RS01710,WA5_RS01710,NC_020519.1,WA5_0321,342417.0,343454.0,+,glycosyltransferase family 2 protein,Function unknown,Q8NTI0,Op206
WA5_RS01715,WA5_RS01715,NC_020519.1,WA5_0322,343636.0,345720.0,+,bifunctional metallophosphatase/5'-nucleotidase,Nucleotide transport and metabolism,Q8NTH9,Op207
WA5_RS16115,WA5_RS16115,NC_020519.1,,345811.0,345975.0,-,hypothetical protein,Carbohydrate transport and metabolism,,Op208
WA5_RS01720,WA5_RS01720,NC_020519.1,WA5_0323,346107.0,346460.0,-,hypothetical protein,No COG annotation,Q8NTH7,Op209
WA5_RS01725,fudC,NC_020519.1,WA5_0324,346958.0,348019.0,-,furfural detoxificationalcohol dehydrogenase FudC,Energy production and conversion,Q8NTH6,Op210
WA5_RS01730,rfbA,NC_020519.1,WA5_0325,348095.0,348952.0,-,glucose-1-phosphate thymidylyltransferase RfbA,Coenzyme transport and metabolism,Q8NTH5,Op211
WA5_RS01735,WA5_RS01735,NC_020519.1,WA5_0326,348949.0,350310.0,-,sugar nucleotide-binding protein,Cell wall/membrane/envelope biogenesis,,Op211
WA5_RS01740,rfbB,NC_020519.1,WA5_0327,350310.0,351329.0,-,dTDP-glucose 4%2C6-dehydratase,Cell wall/membrane/envelope biogenesis,,Op211
WA5_RS01745,WA5_RS01745,NC_020519.1,WA5_0328,351367.0,351948.0,-,nitroreductase family protein,Energy production and conversion,Q8NTH2,Op211
WA5_RS01750,WA5_RS01750,NC_020519.1,WA5_0329,352693.0,353640.0,+,iron-siderophore ABC transporter substrate-binding protein,Inorganic ion transport and metabolism,Q8NTH1,Op212
WA5_RS01755,WA5_RS01755,,,,,,,No COG annotation,,
WA5_RS01760,WA5_RS01760,NC_020519.1,WA5_0331,354596.0,355846.0,-,hypothetical protein,Function unknown,,Op214
WA5_RS01765,WA5_RS01765,NC_020519.1,WA5_0332,355846.0,357228.0,-,M1 family metallopeptidase,Amino acid transport and metabolism,Q8NTG8,Op214
WA5_RS01770,WA5_RS01770,NC_020519.1,WA5_0333,357234.0,359240.0,-,prolyl oligopeptidase family protein,Amino acid transport and metabolism,,Op214
WA5_RS01775,WA5_RS01775,NC_020519.1,WA5_0334,359759.0,360307.0,-,excalibur calcium-binding domain-containing protein,"Replication, recombination and repair",,Op215
WA5_RS01780,WA5_RS01780,NC_020519.1,WA5_0335,360811.0,361905.0,-,aromatic acid exporter family protein,Function unknown,Q8NTG5,Op216
WA5_RS01785,WA5_RS01785,NC_020519.1,WA5_0336,362054.0,363151.0,-,esterase family protein,Function unknown,Q8NTG4,Op217
WA5_RS01790,WA5_RS01790,NC_020519.1,WA5_0337,363824.0,365260.0,+,polysaccharide biosynthesis tyrosine autokinase,"Cell cycle control, cell division, chromosome partitioning",,Op218
WA5_RS01795,WA5_RS01795,NC_020519.1,WA5_0338,365250.0,365855.0,+,low molecular weight phosphatase family protein,Signal transduction mechanisms,Q8NTG2,Op218
WA5_RS01800,WA5_RS01800,NC_020519.1,WA5_0339,365873.0,366841.0,+,hypothetical protein,Carbohydrate transport and metabolism,,Op219
WA5_RS01805,WA5_RS01805,NC_020519.1,WA5_0340,366832.0,368646.0,+,polysaccharide biosynthesis protein,Carbohydrate transport and metabolism,Q8NTG0,Op219
WA5_RS01810,WA5_RS01810,NC_020519.1,WA5_0341,368647.0,369804.0,+,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,Amino acid transport and metabolism,Q8NTF9,Op219
WA5_RS01815,WA5_RS01815,NC_020519.1,WA5_0342,369794.0,370408.0,+,sugar transferase,Cell wall/membrane/envelope biogenesis,Q8NTF8,Op219
WA5_RS01820,WA5_RS01820,NC_020519.1,WA5_0343,370685.0,371776.0,+,glycosyltransferase family 4 protein,Cell wall/membrane/envelope biogenesis,,Op220
